Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Catwalk,"Celebration Wall > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732434/catwalk,2.4,-1,Trad,"5.6 R",8,1000,36.10262,-115.50208
"Underhanging Overhang","Celebration Wall > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106737940/underhanging-overhang,1.7,-1,Trad,5.7,9,1200,36.10262,-115.50208
Coltrane,"Celebration Wall > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105935932/coltrane,2.5,-1,Trad,"5.9 R",6,600,36.10262,-115.50208
"Strawberry Sweat","Upper Painted Bowl > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/119226450/strawberry-sweat,2.0,-1,Trad,5.9,7,800,36.10586,-115.49305
Sunburn,"Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105818059/sunburn,2.5,-1,Trad,5.7,7,700,36.10333,-115.48677
"Beulah's Arete","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/112838781/beulahs-arete,2.9,-1,Trad,5.7,3,400,36.10333,-115.48677
"Tan Line","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116159841/tan-line,2.1,-1,Trad,5.7,3,480,36.10333,-115.48677
"Johnny Vegas","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732251/johnny-vegas,3.2,-1,Trad,5.7,4,480,36.10333,-115.48677
Unknown,"Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116579816/unknown,3.0,-1,Trad,5.7+,1,100,36.10333,-115.48677
"Sandstone Overcast","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732764/sandstone-overcast,2.1,-1,"Trad, Aid","5.8 C1",4,550,36.10333,-115.48677
Horndog,"Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105794895/horndog,2.0,-1,Trad,5.8,3,380,36.10333,-115.48677
"Shake, Rattle, and Roll","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/125521617/shake-rattle-and-roll,1.0,-1,Trad,"5.8 PG13",3,500,36.10333,-115.48677
"The Pamphlet","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/125724136/the-pamphlet,2.0,-1,Trad,5.8,1,105,36.10333,-115.48677
"Beulah's Book","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732413/beulahs-book,3.1,-1,Trad,5.9,3,550,36.10333,-115.48677
"Frieda's Flake","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106335360/friedas-flake,2.5,-1,Trad,5.9,3,350,36.10333,-115.48677
Corona,"Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105861748/corona,2.7,-1,Trad,5.10a,1,,36.10333,-115.48677
"Solar Flare","Solar Slab - Lower Tier > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105836970/solar-flare,2.6,-1,Trad,5.10-,5,500,36.10333,-115.48677
Skyline,"The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733133/skyline,2.0,-1,Trad,5.8,12,1500,36.10394,-115.48544
"Byrd Pinnacle Left","The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106317259/byrd-pinnacle-left,2.5,-1,Trad,5.8,1,100,36.10394,-115.48544
"V Formation","The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106634109/v-formation,2.3,-1,Trad,"5.8 PG13",1,100,36.10394,-115.48544
Whoosh,"The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106317267/whoosh,1.0,-1,Trad,5.9,2,250,36.10394,-115.48544
"Xyphoid Left","The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107489298/xyphoid-left,2.9,-1,Trad,5.9,1,100,36.10394,-115.48544
"The Friar","The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732854/the-friar,2.4,-1,Trad,5.9,4,300,36.10394,-115.48544
"The A Crack","The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108106337/the-a-crack,2.0,-1,Trad,5.9,1,100,36.10394,-115.48544
Unknown,"The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108771130/unknown,1.0,-1,Trad,5.10a,1,35,36.10394,-115.48544
"Wrangler Hero?","The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106323478/wrangler-hero,2.3,-1,Trad,5.10a,1,60,36.10394,-115.48544
"J + J Groove","The Friar and Byrd Pinnacle > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107442965/j-j-groove,2.5,-1,Trad,5.10a,1,100,36.10394,-115.48544
Wisdom,"The Triad > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107545748/wisdom,2.0,-1,Trad,5.7,1,180,36.10052,-115.48527
"The Ugly Sister","The Triad > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107493168/the-ugly-sister,2.5,-1,Trad,5.8,1,180,36.10052,-115.48527
Truth,"The Triad > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107545762/truth,4.0,-1,Trad,"5.8 R",1,210,36.10052,-115.48527
Virtue,"The Triad > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108955478/virtue,2.0,-1,Trad,5.8,1,180,36.10052,-115.48527
"League of Notions","League of Notions Area > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105789746/league-of-notions,3.0,-1,Trad,5.9,3,270,36.0972,-115.4841
"Crack McMuffin","Blood Wall > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106066635/crack-mcmuffin,2.0,-1,Trad,5.7,2,300,36.09804,-115.48736
"Bush League","Blood Wall > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106067019/bush-league,2.0,-1,Trad,5.9,5,700,36.09804,-115.48736
Bloodbath,"Blood Wall > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106067045/bloodbath,2.0,-1,Trad,5.9,6,700,36.09804,-115.48736
"OW Negative","Blood Wall > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106093850/ow-negative,2.7,-1,"Trad, Aid","5.9 C2+",6,800,36.09804,-115.48736
Impulse,"Blood Wall > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109545876/impulse,2.0,-1,Trad,"5.10- PG13",4,750,36.09804,-115.48736
"East Arete","Cactus Flower Tower Summit > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108567407/east-arete,2.0,-1,Trad,5.8,8,1500,36.09653,-115.4856
"North Face - Cactus Flower Tower","Cactus Flower Tower Summit > Cactus Flower Tower > Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106262860/north-face-cactus-flower-tower,2.7,-1,Trad,5.9,8,800,36.09653,-115.4856
